Timestamp,Commander,System,Planet,Aerial Screenshot,Leviathans,Doors,Internal Doors,Device,Link System 1,Link System 2,Link System 3,Notes,Visibility,Blockages,Leviathan Count,,
22/01/2019 18:43:21,DrunkEng1n33r,HIP 17694,B 7 F,https://i.imgur.com/QrEjZiF.jpg,Small Reposing Leviathans,2,No.,No,,,,"Hurried on over to the next mistake,
Fixed it real good with new info.
Gotta keep on going I know what's at stake,
There's no more taking it slow, I gotta go!",,,2,,
22/01/2019 20:13:12,DrunkEng1n33r,Hind Sector GR-W d1-13,8 H,https://i.imgur.com/goJhVSW.png,Small Reposing Leviathans,2,No.,No,,,,"Another site found,
Another system down.
Off to the next system,
Off to where more stars glisten.",,,2,,
22/01/2019 21:13:15,DrunkEng1n33r,Pleiades Sector OS-U c2-7,4 A,https://i.imgur.com/moC0a1Z.jpg,No Leviathans,2,No.,No,,,,"Took a while to count the rocks.
Tried to shine a light,
But that only gave the scavengers a fright.
So I went back to counting rocks.",,,0,,
22/01/2019 21:54:03,DrunkEng1n33r,Mel 22 Sector AX-A b14-1,1 B,https://i.imgur.com/MYwCeTh.jpg,No Leviathans,2,No.,No,,,,"Nothing new,
Nothing to see.
Nothing new
Here for me.",,,0,,
06/02/2019 00:09:41,Teronis1746,Pleiades Sector GW-W d1-54,2 C,https://i.imgur.com/DOWEyiP.png,Large upright leviathans,3,"Yes, outer ring",Yes,PLEIADES SECTOR OY-R C4-19,PLEIADES SECTOR LS-T C3-2,HIP 22347,"The exterior of the device's main structure is very green. Like, algae green. ",,,4,,
07/02/2019 02:14:07,Teronis1746,Pleiades Sector MC-V c2-0,1 A,https://i.imgur.com/9U2dyoI.png,Small Reposing Leviathans,3,No,Yes,HIP 20785 (All 3 consistent with spreadsheet),PLEIADES SECTOR MC-V C2-8,SYNUEFE UZ-X C17-10,Bright orange colored sand around inner structure's exterior.,,,4,,
14/02/2019 01:17:16,LCU No Fool Like One,Mel 22 Sector JC-V d2-14,A 4 A,https://i.imgur.com/pVU1Zz5.jpg,Large upright leviathans,,,,,,,Lots if thargoid links in the contacts screen,3,,6,,
18/02/2019 00:14:33,LCU No Fool Like One,Mel 22 Sector IO-G b11-1,1 A,https://i.imgur.com/fqQXmSf.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,4,,4,,
18/02/2019 00:17:02,LCU No Fool Like One,Mel 22 Sector OY-R c4-5,2 A,https://i.imgur.com/cCi3A3L.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,3,,5,,
18/02/2019 21:30:13,LCU No Fool Like One,Mel 22 Sector JC-V d2-31,A 16 B,https://i.imgur.com/3d15tbE.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,3,,6,,
18/02/2019 21:54:41,LCU No Fool Like One,Mel 22 Sector HH-V d2-37,AB 1 A,https://i.imgur.com/BtxB15d.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,4,,3,,
18/02/2019 22:23:13,LCU No Fool Like One,Mel 22 Sector HH-V d2-53,1 B,https://i.imgur.com/c1j509o.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,2,,3,,
18/02/2019 23:34:17,LCU No Fool Like One,Mel 22 Sector FH-U c3-9,A 1 A,https://i.imgur.com/EYixhTi.jpg,Large upright leviathans,,,,,,,,4,,6,,
19/02/2019 00:01:12,LCU No Fool Like One,Taurus Dark Region MY-R b4-1,1 B,https://i.imgur.com/7Yp6ZWg.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,4,,5,,
19/02/2019 17:21:19,JohnTAss,Pleiades Sector EB-X c1-2,ABC 3 C,https://i.imgur.com/Y9KLGBT.jpg,,,,,,,,,,,4,,
19/02/2019 17:40:11,JohnTAss,HIP 20859,A 1 A,https://i.imgur.com/co2Clug.jpg,,,,,,,,,1,,4,,
19/02/2019 17:51:33,JohnTAss,Pleiades Sector EL-Y d23,ABCD 1 A,https://i.imgur.com/wQDWi3T.jpg,,,,,,,,,,,5,,
19/02/2019 18:01:40,JohnTAss,Pleiades Sector ZZ-Y c14,A 1 A,https://i.imgur.com/nxkBjvH.jpg,,,,,,,,,,,6,,
19/02/2019 18:14:22,JohnTAss,Taurus Dark Region CQ-Y d36,7 A,https://i.imgur.com/5csd93b.jpg,,,,,,,,,,,4,,
20/02/2019 00:19:53,LCU No Fool Like One,Taurus Dark Region CL-Y d53,A 4,https://i.imgur.com/gcEsVLE.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,3,,3,,
20/02/2019 00:23:39,LCU No Fool Like One,Mel 22 Sector DB-X d1-46,A 8 A,https://i.imgur.com/q6RKIex.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,4,,4,,
20/02/2019 00:26:52,LCU No Fool Like One,Mel 22 Sector JX-T c3-9,6 A,https://i.imgur.com/yrwWjZj.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,5,,
20/02/2019 00:29:17,LCU No Fool Like One,HIP 15889,11 B,https://i.imgur.com/x5Yx9kn.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,5,,4,,
20/02/2019 00:32:04,LCU No Fool Like One,HIP 16795,A 10 F,https://i.imgur.com/iymNZum.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,5,,3,,
20/02/2019 19:09:37,JohnTAss,HIP 22743,B 1 A,https://i.imgur.com/zedVYzl.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,,,6,,
20/02/2019 19:23:38,JohnTAss,Taurus Dark Region JH-V c2-9,AB 1 A,https://i.imgur.com/MGV3EzR.jpg,Small Reposing Leviathans,,,,,,,,,,4,,
20/02/2019 19:37:11,JohnTAss,HIP 22334,1 D,https://i.imgur.com/hgnzqiH.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,,,5,,
20/02/2019 19:49:56,JohnTAss,HIP 21348,A 2 B,https://i.imgur.com/sw7VqZr.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,,,4,,
20/02/2019 20:05:25,JohnTAss,HIP 22118,B 3 A,https://i.imgur.com/2aE9cgu.jpg,Small Reposing Leviathans,,,,,,,,,,4,,
21/02/2019 18:33:41,JohnTAss,Synuefe HZ-M d8-69,B 7 F,https://i.imgur.com/v6xnMdz.jpg,Small Reposing Leviathans,,,,,,,,5,,4,,
21/02/2019 18:47:56,JohnTAss,Pleiades Sector KH-V c2-7,7 F,https://i.imgur.com/6HOh3Ct.jpg,Small Reposing Leviathans,,,,,,,Not sure if these are small leviathans or none,,,0,,
21/02/2019 19:00:14,JohnTAss,Pleiades Sector IM-V c2-16,ABC 2 A,https://i.imgur.com/jU726vr.png,Large upright leviathans,,,,,,,,,,1,,
21/02/2019 19:14:28,JohnTAss,Pleiades Sector GW-W d1-65,10 F,https://i.imgur.com/bKvAQZd.jpg,Small Reposing Leviathans,,,,,,,"There are either a few small, or none here depending on what you are counting",,,0,,
21/02/2019 23:48:40,LCU No Fool Like One,Taurus Dark Region FW-W c1-3,1 A,https://i.imgur.com/GdjsjO9.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,4,,5,,
21/02/2019 23:52:22,LCU No Fool Like One,Taurus Dark Region BQ-Y c12,2 A,https://i.imgur.com/wevcLXH.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,5,,
21/02/2019 23:54:45,LCU No Fool Like One,Hind Sector GR-W d1-13,8 H,https://i.imgur.com/VvaCGyY.jpg,Small Reposing Leviathans,,,,,,,,5,,2,,
21/02/2019 23:56:47,,HIP 19665,8 B,https://i.imgur.com/ZvnIcqD.jpg,Large upright leviathans,,,,,,,,1,,3,,
25/02/2019 11:22:40,Septica,HIP 17862,11 E,,Small Reposing Leviathans,0,No,No,,,,,4,,1,,
25/02/2019 12:33:23,,HIP 17694,B 7 F,,Large upright leviathans,0,,No,,,,,3,,2,,
25/02/2019 22:20:04,LCU No Fool Like One,Pleiades Sector DQ-Y c4,6 A,https://i.imgur.com/AFOnuGr.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,4,,5,,
25/02/2019 23:46:18,LCU No Fool Like One,Pleiades Sector GG-Y d33,3 A,https://i.imgur.com/1hCm8ke.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,6,,
26/02/2019 00:11:28,LCU No Fool Like One,Struve's Lost Sector OI-T c3-3,2 B,https://i.imgur.com/OGhdnee.jpg,,,,,,,,,,,4,,
27/02/2019 23:37:48,LCU No Fool Like One,HIP 16985,A 4 E,https://i.imgur.com/SsjRPGn.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,6,,
02/03/2019 23:12:56,ClusterNuke63,OUTOTZ ST-I D9-6,2 A,https://cdn.discordapp.com/attachments/344094711339941890/551512169074786315/image0.jpg,,,,,,,,,5,,2,,
04/03/2019 09:39:31,LCU No Fool Like One,Mel 22 Sector MX-U d2-14,AB 1 A,https://i.imgur.com/2BqUCpB.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,,,3,,
04/03/2019 09:42:28,LCU No Fool Like One,Mel 22 Sector TT-R c4-2,3 A,https://i.imgur.com/9BE9Gj9.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,6,,
04/03/2019 09:45:05,LCU No Fool Like One,Mel 22 Sector KC-V d2-28,1 C,https://i.imgur.com/z4gig2N.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,3,,5,,
04/03/2019 09:48:53,LCU No Fool Like One,Mel 22 Sector NX-U d2-31,3 A,https://i.imgur.com/R5HzHJC.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,3,,5,,
13/03/2019 20:10:03,Crimshadow2,HIP 20964, 3 B,https://cdn.discordapp.com/attachments/555431538745933834/555435376622436352/unknown.png,Small Reposing Leviathans,0,N/A,No,,,,I heard pretty average joke concerning Orion's Belt. Its about 3 stars.,4,,1,,
13/03/2019 22:57:01,LCU No Fool Like One,COL 285 SECTOR CV-Y D57, AB 4 A,https://i.imgur.com/wimzXiu.jpg,No Leviathans,,,,,,,,5,,0,,
17/03/2019 20:17:48,LCU No Fool Like One,HIP 18909, A 4 E A,https://i.imgur.com/JvvGxnn.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,4,,
17/03/2019 21:05:26,LCU No Fool Like One,PLEIADES SECTOR MX-U D2-54, 4 E,https://i.imgur.com/HE223UA.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,4,,
17/03/2019 23:18:24,LCU No Fool Like One,PLEIADES SECTOR GW-W D1-54, 2 C,https://i.imgur.com/S99VdFU.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,4,,
18/03/2019 00:12:07,LCU No Fool Like One,PLEIADES SECTOR OY-R C4-19, A 3 A,https://i.imgur.com/n2fV2gr.jpg,Large upright leviathans,,,,,,,,1,,4,,
18/03/2019 14:34:49,LCU No Fool Like One,PLEIADES SECTOR VK-N B7-0, C 1,https://i.imgur.com/9dR4BqP.jpg,No Leviathans,,,,,,,,1,,0,,
19/03/2019 00:01:25,LCU No Fool Like One,HIP 17837, A 4 B,https://i.imgur.com/ozI0nbx.jpg,Large upright leviathans,,,,,,,,1,,4,,
19/03/2019 00:23:29,LCU No Fool Like One,HIP 16440, 1 E,https://i.imgur.com/cSyroWv.jpg,,,,,,,,,1,,4,,
20/03/2019 07:36:36,Teronis1746,Pleiades Sector JM-W d1-52,2 A,,Large upright leviathans,4,Yes,Yes,12 Trianguli – Taylor Keep INRA base,UGP 145 13 Sep. 3304 (2018),None - altered by EE,"8 spires with Meta-Alloys surrounding structure. Bright orange sand around main site. Largest Leviathins I have seen. Quite a lot of ""eggs"" inside"". ",3,None,4,,
23/03/2019 00:41:27,LCU No Fool Like One,PLEIADES SECTOR LN-T C3-11, 9 A,https://i.imgur.com/QnH09Ox.jpg,No Leviathans,,,,,,,,1,,0,,
23/03/2019 01:11:11,LCU No Fool Like One,PLEIADES SECTOR JS-T C3-17, 1 A,https://i.imgur.com/mLIcanp.jpg,No Leviathans,,,,,,,,4,,0,,
23/03/2019 02:13:18,LCU No Fool Like One,ARIES DARK REGION DB-X D1-63, A 7 A,https://i.imgur.com/Nbgju7s.jpg,No Leviathans,,,,,,,,1,,0,,
23/03/2019 20:28:07,LCU No Fool Like One,ARIES DARK REGION DB-X D1-64, 4 A,https://i.imgur.com/iYVk9w1.jpg,Small Reposing Leviathans,,,,,,,This could be two leviathans. I think we need a daylight image,1,,2,,
23/03/2019 20:50:58,LCU No Fool Like One,COL 285 SECTOR RI-R B5-3, 8 B,https://i.imgur.com/7kbe6hS.jpg,Small Reposing Leviathans,,,,,,,,4,,1,,
23/03/2019 21:02:48,LCU No Fool Like One,HIP 16692, 4 C,https://i.imgur.com/b16OttG.jpg,Small Reposing Leviathans,,,,,,,,4,,1,,
23/03/2019 21:41:52,LCU No Fool Like One,PLEIADES SECTOR OY-R C4-19, A 3 A,https://i.imgur.com/LKu3zvK.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,1,,4,,
23/03/2019 22:15:03,LCU No Fool Like One,HYADES SECTOR AQ-Y D81, AB 3 C,https://i.imgur.com/zdb8yN6.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,5,,4,,
23/03/2019 22:25:33,LCU No Fool Like One,HYADES SECTOR ZU-Y C16, 6 B,https://i.imgur.com/WAPogtF.jpg,Small Reposing Leviathans,,,,,,,,1,,2,,
23/03/2019 22:39:59,LCU No Fool Like One,HYADES SECTOR AQ-Y D93, 2 B,https://i.imgur.com/GZpB9Dg.jpg,No Leviathans,,,,,,,,2,,0,,
23/03/2019 22:46:38,Petrenus,HIP 20964, 3 B,https://photos.google.com/share/AF1QipM-mwx2MQzYnmFxT67xsXVe34vS6o1ZJnYxPTApz-3SccDKBDNODpXY1EcKKqXW3g/photo/AF1QipNO-NHH4R6_gDihpL4Y7Mzo9oSe5q-FBLUQVLxY?key=UnlTY3FyRnFwU1RHZy1wMGNVeVNTWi1zcFRHRzJB,,,,No,,,,I did not have a probe with me to try the door but it looked blocked. One leviathan structure that looks half burried as far as I can tell. Scavengers are active on the leviathan part but it seems only there.,2,,1,,https://photos.app.goo.gl/AwipDVF9iDaBrzD78
24/03/2019 13:29:59,Petrenus,HYADES SECTOR XO-A C15, 2 A,https://lh3.googleusercontent.com/Dr62qyE4SA77CFwEjhRdTJfAgwTKzr3aHUiSVTjIUSNkdBXwwL-bu4t_09d_n_l8ECikdPQjXud-zyRU8r-BZHLHiG6ECWsHoa26D2mdzASBJ8tMYQk82mNVZwegXtIWxPX3cTxbxhN3TVHGQC3U8d_CgO0IZSuttLbpHPTJRwloyiUNJdJKx8NmPPsOu3iBmyBaL5N2oPcDvmTVcQn9-RK2Qcl9R-bcgsZ6EAcx8DwvA4YCXbCjDvDL2rGvLjZWzMZ74XKjwrv0ub6VvQUnO9fieEv2xRJTgiMw5gXWJYaKEKCsqEe5FoLZMXhAL8QVdLfaO3FGRzZWlFPpgxf9n8frdSVQZ-KTjwqaMl-pOBNbydn0mu8KFOcS8dxXPzVC9kRTPjISWcoTwvdpYO-P522AfqOIgvgYDiR_t6763dicUDzxOvLConkDh1VxN2fzJQeQZ2rqx9hzj-UhKIRwGVgMFMvw-nHY0BIszgoy9LS-Y09nQ8GPFxkKjzt16EcCRFsP2sLvFX0MKw-ueqOVldWrbxt-A2Ga1-Fp5ARWH1CaEpIwkFJNhVwh3R6uHfXVHzH4CgoBek1TCW7gXlfbI62VDCa7t2qgPJAGeJkduGOLbGQVnYe3gUyTOxPxtFB289mtKOA5oOJp7JiXLexnVEeYWCvzk_Qm8xtByyrlyU7zLZvvmR-04BVO6jhvFLyHRGJT70xwHaGeKXFjckYUusI=w1487-h836-no,Small Reposing Leviathans,0,,,,,,No probes with me to open the doors. I really need to get access to Palin.,4,,1,,https://photos.app.goo.gl/vHgZwHSoMGbRpUP97
25/03/2019 23:34:48,Vallysa,HYADES SECTOR PC-V B2-3, 2 A,https://i.imgur.com/qTWBWmY.jpg,Large upright leviathans,,,,,,,"Lots of scavengers running around, probably plenty of meta-alloys to harvest.  #badpoetry",4,,1,,
25/03/2019 23:54:42,LCU No Fool Like One,COL 285 SECTOR CV-Y D71, 5 D,https://i.imgur.com/fqTc5I6.jpg,,,,,,,,,1,,2,,
28/03/2019 01:46:11,OverloadRJ45,HIP 15134, 3 B,https://drive.google.com/file/d/1a9Tu25vl83x3hgSPXnXKp153e5j5qmg_/view?usp=sharing,Small Reposing Leviathans,,,,,,,"Space is big
Space is dark
It's hard to find
A place to park.

There was a lot more activity at this site than I expected from the term ""Inactive""; I killed around two dozen of the scavengers.",4,,2,,
28/03/2019 17:50:20,Capitan Radz,HIP 19266, 6 A,https://i.imgur.com/VTnyxWy.png,,2,,No,,,,,5,Accesible by VRS,4,,
28/03/2019 21:58:43,Wanakamura,HIP 15134, 3 B,https://photos.smugmug.com/photos/i-HFbW2tD/0/94724795/4K/i-HFbW2tD-4K.jpg,"Large upright leviathans, Small Reposing Leviathans",3,,No,,,,more photos https://www.krochmal.eu/EliteDangerous/Hip15134-B3/n-gkpdD2/i-HFbW2tD/A,4,yes,2,,
28/03/2019 22:32:52,Wanakamura,ARIES DARK REGION MS-T C3-15, 1 A,https://photos.smugmug.com/photos/i-TMGrm62/0/f112fb37/5K/i-TMGrm62-5K.jpg,"Large upright leviathans, Small Reposing Leviathans",3,,No,,,,,4,all blocked,2,,
28/03/2019 23:32:24,Cordon Bleu,HYADES SECTOR PC-V B2-3, 2 A,https://drive.google.com/drive/folders/1Kyyz7XDrqPqjWTLUqO8m55HTDBzUZe6c?usp=sharing,,,,,,,,I dont understand what Leviathans are. Please view the pictures.,2,,1,,
29/03/2019 14:10:52,Cordon Bleu,HYADES SECTOR PC-V B2-3, 2 A,https://drive.google.com/drive/folders/1Kyyz7XDrqPqjWTLUqO8m55HTDBzUZe6c?usp=sharing,,,,,,,,I have added a picture of the site in daylight. Hope they are useful.,4,,1,,
29/03/2019 18:26:01,Maylor Rom,SYNUEFE JU-M D8-50, 5 A,https://i.imgur.com/FKKhF9m.jpg,Small Reposing Leviathans,0,Unknown,,,,,Unable to enter due to no Alien Artifacts on board.,5,Unknown,3,,
29/03/2019 19:26:57,Misterbowwow,TAURUS DARK REGION BV-Y C11, 8 A,https://imgur.com/a/sCs6Cwq,Large upright leviathans,,,,,,,,4,,6,,
29/03/2019 19:35:05,Wanakamura,DELPHI, 5 A,https://photos.smugmug.com/photos/i-Nh4673b/0/16bd639b/5K/i-Nh4673b-5K.jpg,,,,,,,,,3,,4,,
30/03/2019 10:51:47,Xeno,Delphi,5 A,https://twitter.com/aditbharadwaj/status/1111912897293107200,"Large upright leviathans, Small Reposing Leviathans",,,,,,,I didn't go inside because I didn't had a sensor/probe,1,,4,,
30/03/2019 18:47:02,Shoja Kamalu,ARIES DARK REGION NN-T C3-12, 1 D,https://cdn.discordapp.com/attachments/553431774026268676/553431858847809536/Elite_Dangerous_Screenshot_2019.03.07_-_22.36.12.53.png,,,,,,,,,1,,1,,
30/03/2019 19:06:13,Shoja Kamalu,HIP 15134,3 B,https://cdn.discordapp.com/attachments/553431774026268676/553921696286113792/HIP_15134_3_b_00003.png,,,,,,,,,1,,2,,
30/03/2019 22:37:48,Shoja Kamalu,ARIES DARK REGION MS-T C3-15,1 A,https://cdn.discordapp.com/attachments/553431774026268676/553938515683966976/Aries_Dark_Region_MS-T_c3-15_1_a_00001.png,,,,,,,,,1,,2,,
30/03/2019 22:39:29,Shoja Kamalu,HIP 14908,A 2 A,https://cdn.discordapp.com/attachments/553431774026268676/553954150568689674/HIP_14908_A_2_a_00003.png,,,,,,,,,3,,2,,
30/03/2019 22:40:11,Shoja Kamalu,HIP 11457,1 C,https://cdn.discordapp.com/attachments/553431774026268676/553993464354701358/HIP_11457_1_c_00001.png,No Leviathans,,,,,,,,1,,0,,
30/03/2019 22:40:52,Shoja Kamalu,HIP 11700,1 A,https://cdn.discordapp.com/attachments/553431774026268676/554043575743283200/HIP_11700_1_a_00001.png,Large upright leviathans,,,,,,,,1,,4,,
30/03/2019 22:42:24,Shoja Kamalu,ARIES DARK REGION MX-U C2-8,A 7 A,https://cdn.discordapp.com/attachments/553431774026268676/554046710519693313/Aries_Dark_Region_MX-U_c2-8_A_7_a_00003.png,,,,,,,,,2,,4,,
30/03/2019 22:50:36,LCU No Fool Like One,MEL 22 SECTOR AX-A B14-1,1 B,https://cdn.discordapp.com/attachments/296717350575800320/561683376742989844/HighRes_Mel_22_Sector_AX-A_b14-1__1_b_LCU_No_Fool_Like_One_00001.png,,,,,,,,,5,,0,,
30/03/2019 22:55:10,LCU No Fool Like One,MEL 22 SECTOR JC-V D2-19,4 B,https://i.imgur.com/bCG54be.jpg,,,,,,,,,5,,3,,
30/03/2019 22:58:24,LCU No Fool Like One,MEL 22 SECTOR JC-V D2-41,A 1 A,https://i.imgur.com/JpG7EB8.jpg,,,,,,,,,1,,4,,
30/03/2019 23:00:35,LCU No Fool Like One,MEL 22 SECTOR SK-E B12-1,2,https://i.imgur.com/TPWuxao.jpg,,,,,,,,,4,,3,,
30/03/2019 23:02:36,LCU No Fool Like One,HIP 15746,AB 1 B,https://i.imgur.com/olUxYCd.jpg,,,,,,,,,1,,6,,
30/03/2019 23:04:30,LCU No Fool Like One,PLEIADES SECTOR EC-U B3-0,4 A,https://i.imgur.com/mV0O1Fx.jpg,,,,,,,,,,,4,,
30/03/2019 23:06:29,LCU No Fool Like One,PLEIADES SECTOR KT-Q B5-3,5 A,https://i.imgur.com/R2VPqTb.png,,,,,,,,,1,,5,,
30/03/2019 23:08:15,LCU No Fool Like One,PLEIADES SECTOR HH-V C2-13,A 1 C,https://i.imgur.com/F8PY7ZT.jpg,,,,,,,,,1,,4,,
30/03/2019 23:14:56,LCU No Fool Like One,PLEIADES SECTOR JC-V C2-9,1 A,https://i.imgur.com/hQtJKaX.jpg,,,,,,,,,1,,4,,
30/03/2019 23:16:43,LCU No Fool Like One,PLEIADES SECTOR LX-U C2-2,AB 4 A,https://i.imgur.com/ofFwPM5.jpg,,,,,,,,,1,,4,,
30/03/2019 23:18:29,LCU No Fool Like One,PLEIADES SECTOR OS-U C2-7,4 A,https://i.imgur.com/gyA5IWl.jpg,,,,,,,,,1,,0,,
30/03/2019 23:20:26,LCU No Fool Like One,PLEIADES SECTOR OS-U C2-6,A 5 B,https://i.imgur.com/xN2QG8y.jpg,,,,,,,,,1,,4,,
30/03/2019 23:22:52,LCU No Fool Like One,MEL 22 SECTOR CB-O C6-4,3 A,https://i.imgur.com/fbMd2ef.jpg,,,,,,,,,1,,4,,
30/03/2019 23:24:45,LCU No Fool Like One,HIP 14909,2 A,https://i.imgur.com/U32ENc4.jpg,,,,,,,,,5,,4,,
30/03/2019 23:26:26,LCU No Fool Like One,MEL 22 SECTOR ZU-P C5-1,4 A,https://i.imgur.com/WHhlyEJ.jpg,,,,,,,,,1,,4,,
30/03/2019 23:28:42,LCU No Fool Like One,MEL 22 SECTOR NX-U D2-27,5 A,https://i.imgur.com/mskG2su.jpg,,,,,,,,,1,,4,,
01/04/2019 10:38:37,LCU No Fool Like One,HIP 15134, 3 B,https://i.imgur.com/G9W4hmw.jpg,,,,,,,,,1,,2,,
01/04/2019 10:47:44,LCU No Fool Like One,ARIES DARK REGION MS-T C3-15, 1 A,https://i.imgur.com/cqR5tW4.jpg,,,,,,,,,3,,2,,
01/04/2019 10:59:21,LCU No Fool Like One,HIP 14908, A 2 A,https://i.imgur.com/vjtbqSD.jpg,,,,,,,,,1,,2,,
01/04/2019 12:13:46,LCU No Fool Like One,ARIES DARK REGION HR-W D1-34, 2 A,https://i.imgur.com/UwtacYq.jpg,,,,,,,,,3,,4,,
01/04/2019 12:56:09,LCU No Fool Like One,ARIES DARK REGION VT-R B4-0, A 6,https://i.imgur.com/x1dau24.jpg,"Large upright leviathans, Small Reposing Leviathans",,,,,,,,2,,4,,
02/04/2019 12:42:52,LCU No Fool Like One,PLEIADES SECTOR OD-S B4-1, 2 A,https://i.imgur.com/mx2msNE.jpg,,,,,,,,,2,,4,,
02/04/2019 13:06:15,LCU No Fool Like One,PLEIADES SECTOR IH-V C2-3, 1 B,https://i.imgur.com/yJ0zA5r.jpg,,,,,,,,,1,,4,,
02/04/2019 14:58:19,LCU No Fool Like One,PLEIADES SECTOR HH-V C2-6, 2 A,https://i.imgur.com/ernr6Hw.jpg,,,,,,,,,5,,4,,
02/04/2019 15:21:24,LCU No Fool Like One,PLEIADES SECTOR EB-X C1-2, ABC 3 C,https://i.imgur.com/KK1eaZq.jpg,,,,,,,,,2,,4,,
07/04/2019 18:20:11,LCU No Fool Like One,PLEIADES SECTOR UZ-X B1-2, A 1 C,https://i.imgur.com/0r2CDIi.jpg,No Leviathans,,,,,,,,4,,0,,
07/04/2019 20:35:06,LCU No Fool Like One,PLEIADES SECTOR BG-X C1-10, 14 A,https://i.imgur.com/L6lAQA3.jpg,Large upright leviathans,,,,,,,,1,,3,,
07/04/2019 22:02:45,LCU No Fool Like One,PLEIADES SECTOR BG-X C1-14, 5 D,https://i.imgur.com/cfYwSDY.jpg,Large upright leviathans,,,,,,,,1,,4,,
07/04/2019 22:30:25,LCU No Fool Like One,MEL 22 SECTOR FM-V D2-38, A 3 A,https://i.imgur.com/wQWzQf8.jpg,Large upright leviathans,,,,,,,,1,,3,,
07/04/2019 22:45:30,LCU No Fool Like One,MEL 22 SECTOR ZM-H B11-3, B 3,https://i.imgur.com/l7SYcJX.jpg,Large upright leviathans,,,,,,,,4,,5,,
07/04/2019 23:00:13,LCU No Fool Like One,MEL 22 SECTOR NT-Q C5-11, 8 A,https://i.imgur.com/lPUL2ee.jpg,,,,,,,,,1,,4,,
08/04/2019 01:15:29,LCU No Fool Like One,HIP 20989, 3 C,https://i.imgur.com/DJxgd3s.jpg,Large upright leviathans,,,,,,,,1,,4,,
08/04/2019 09:05:36,I C Aleinns,DELPHI, 5 A,https://i.imgur.com/RdHwd5Z.png,Small Reposing Leviathans,,,,,,,,1,,4,,
09/04/2019 19:34:20,Alkibiades,DELPHI, 5 A,https://i.imgur.com/4gkhQMN.png,,,,,,,,,4,,4,,
09/04/2019 20:51:18,ElectricNacho,HIP 18909, A 4 E A,https://steamuserimages-a.akamaihd.net/ugc/963116367109735678/466292D42965D8EC242A05B9A651ECED362AE8CF/,Large upright leviathans,,,,,,,,3,,3,,
09/04/2019 21:10:23,ElectricNacho,ARIES DARK REGION GW-W D1-48, 6 A,https://steamuserimages-a.akamaihd.net/ugc/963116367109796802/B3130FF2A7B6D86E4C5DC0FEFC570E0C3347F641/,No Leviathans,,,,,,,,4,,0,,
09/04/2019 21:19:56,ElectricNacho,ARIES DARK REGION IM-V C2-5, 12 A,https://steamuserimages-a.akamaihd.net/ugc/963116367109826677/BA7FE8E6838D45714EAE17C27E00FA3CF2947C18/,Large upright leviathans,,,,,,,,3,,1,,
09/04/2019 21:59:39,ElectricNacho,HIP 15134, 3 B,https://steamuserimages-a.akamaihd.net/ugc/963116367109947170/2A705C7BDCA76BC6DEAE68C791907C5B13E74CE3/,Large upright leviathans,,,,,,,,2,,2,,
09/04/2019 22:19:43,ElectricNacho,ARIES DARK REGION MS-T C3-2, A 1 A,https://steamuserimages-a.akamaihd.net/ugc/963116367110009240/EF78DA5F78AF942FBD45E666A6ACC0D99AA5A1FE/,Large upright leviathans,,,,,,,,2,,1,,
09/04/2019 23:34:41,ElectricNacho,MEL 22 SECTOR YU-F B11-1, AB 5 A,https://steamuserimages-a.akamaihd.net/ugc/963116367110228078/2508FFC1C263A7BC066FD7177C8739D1C8D84220/,Large upright leviathans,,,,,,,"NHSS 5 x3, NHSS 3 x1 in system",5,,5,,
